step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,alertID
54,DEPOSIT,155.13,57,0.0,0.0,66,16827.72,16982.85,0,-1
54,DEPOSIT,341.3,58,6748.98,6407.67,2,13881.2,14222.5,0,-1
54,DEPOSIT,119.11,46,273.65,154.54,11,13900.69,14019.8,0,-1
54,CHECK,574.09,45,0.0,0.0,78,23315.88,23889.98,0,-1
54,CHECK,373.51,42,0.0,0.0,77,49562.73,49936.25,0,-1
54,DEPOSIT,144.8,51,600.61,455.81,89,28218.89,28363.69,0,-1
54,DEPOSIT,94.7,2,14222.5,14127.8,58,6407.67,6502.37,0,-1
54,DEPOSIT,94.7,2,14127.8,14033.1,50,0.0,94.7,0,-1
54,CREDIT,94.7,2,14033.1,13938.4,86,9964.99,10059.69,0,-1
54,DEPOSIT,110.91,56,10652.56,10541.65,22,1593.98,1704.89,0,-1
54,CREDIT,501.58,54,0.0,0.0,55,0.0,501.58,0,-1
54,CREDIT,159.63,66,16982.85,16823.22,1,19376.94,19536.57,0,-1
54,DEPOSIT,159.63,66,16823.22,16663.59,57,0.0,159.63,0,-1
54,CHECK,159.63,66,16663.59,16503.96,3,67.48,227.11,0,-1
54,DEPOSIT,159.63,66,16503.96,16344.33,29,2023.37,2183.0,0,-1
54,CHECK,159.63,66,16344.33,16184.7,19,159.63,319.26,0,-1
54,DEPOSIT,159.63,66,16184.7,16025.07,92,59489.73,59649.36,0,-1
54,CHECK,159.63,66,16025.07,15865.44,82,14341.51,14501.14,0,-1
54,CREDIT,159.63,66,15865.44,15705.81,97,29990.68,30150.31,0,-1
54,CREDIT,159.63,66,15705.81,15546.18,43,0.0,159.63,0,-1
54,WIRE,156.75,47,0.0,0.0,77,49936.25,50093.0,0,-1
54,DEPOSIT,149.36,41,0.0,0.0,99,82677.14,82826.5,0,-1
54,DEPOSIT,180.32,50,94.7,0.0,23,669.32,849.64,0,-1
54,CREDIT,309.48,59,0.0,0.0,89,28363.69,28673.17,0,-1
54,CREDIT,138.49,67,154.02,15.53,49,0.0,138.49,0,-1
54,CHECK,138.49,67,15.53,0.0,90,32220.46,32358.95,0,-1
54,CHECK,138.49,67,0.0,0.0,71,181.44,319.94,0,-1
54,CHECK,138.49,67,0.0,0.0,94,7401.85,7540.34,0,-1
54,CREDIT,138.49,67,0.0,0.0,84,985.59,1124.08,0,-1
54,CREDIT,138.49,67,0.0,0.0,73,1595.75,1734.24,0,-1
54,CHECK,138.49,67,0.0,0.0,43,159.63,298.11,0,-1
54,DEPOSIT,138.49,67,0.0,0.0,87,7385.64,7524.13,0,-1
54,CHECK,247.72,48,0.0,0.0,99,82826.5,83074.22,0,-1
54,CREDIT,393.51,49,138.49,0.0,1,19536.57,19930.08,0,-1
54,CREDIT,290.1,92,59649.36,59359.25,99,83074.22,83364.33,0,-1
54,CHECK,167.41,4,154.02,0.0,89,28673.17,28840.59,0,-1
54,CHECK,167.41,4,0.0,0.0,4,0.0,167.41,0,-1
54,CHECK,167.41,4,167.41,0.0,92,59359.25,59526.66,0,-1
54,DEPOSIT,216.08,52,0.0,0.0,77,50093.0,50309.08,0,-1
54,CHECK,465.04,44,13371.45,12906.41,88,42123.01,42588.06,0,-1
54,DEPOSIT,264.01,53,10614.05,10350.04,22,1704.89,1968.9,0,-1
55,CREDIT,194.97,90,32358.95,32163.97,79,4252.48,4447.46,0,-1
55,CHECK,110.91,56,10541.65,10430.74,22,1968.9,2079.81,0,-1
55,CREDIT,315.13,68,187.67,0.0,57,159.63,474.76,0,-1
55,DEPOSIT,315.13,68,0.0,0.0,24,0.0,315.13,0,-1
55,CHECK,315.13,68,0.0,0.0,70,79.31,394.44,0,-1
55,CREDIT,315.13,68,0.0,0.0,60,0.0,315.13,0,-1
55,DEPOSIT,315.13,68,0.0,0.0,93,3125.12,3440.25,0,-1
55,DEPOSIT,315.13,68,0.0,0.0,82,14501.14,14816.27,0,-1
55,CHECK,315.13,68,0.0,0.0,84,1124.08,1439.2,0,-1
55,DEPOSIT,315.13,68,0.0,0.0,41,0.0,315.13,0,-1
55,DEPOSIT,315.13,68,0.0,0.0,43,298.11,613.25,0,-1
55,CREDIT,315.13,68,0.0,0.0,87,7524.13,7839.26,0,-1
55,CREDIT,574.09,45,0.0,0.0,78,23889.98,24464.07,0,-1
55,DEPOSIT,155.13,57,474.76,319.63,66,15546.18,15701.31,0,-1
55,WIRE,119.11,46,154.54,35.43,11,14019.8,14138.91,0,-1
55,CHECK,7726.25,33,2399.35,0.0,63,489.0,8215.25,0,-1
55,DEPOSIT,264.01,53,10350.04,10086.03,22,2079.81,2343.82,0,-1
55,CHECK,465.04,44,12906.41,12441.37,88,42588.06,43053.1,0,-1
55,CREDIT,290.1,92,59526.66,59236.55,99,83364.33,83654.44,0,-1
55,CHECK,501.58,54,0.0,0.0,55,501.58,1003.17,0,-1
55,DEPOSIT,309.48,59,0.0,0.0,89,28840.59,29150.08,0,-1
55,CHECK,73.83,8,0.0,0.0,66,15701.31,15775.14,0,-1
55,WIRE,73.83,8,0.0,0.0,57,319.63,393.46,0,-1
55,CHECK,73.83,8,0.0,0.0,61,8880.34,8954.17,0,-1
55,DEPOSIT,73.83,8,0.0,0.0,73,1734.24,1808.07,0,-1
55,CREDIT,341.3,58,6502.37,6161.06,2,13938.4,14279.7,0,-1
55,CHECK,144.8,51,455.81,311.01,89,29150.08,29294.88,0,-1
55,CHECK,100.11,40,371.22,271.11,82,14816.27,14916.38,0,-1
55,DEPOSIT,393.51,49,0.0,0.0,1,19930.08,20323.58,0,-1
55,DEPOSIT,216.08,52,0.0,0.0,77,50309.08,50525.17,0,-1
55,DEPOSIT,180.32,50,0.0,0.0,23,849.64,1029.95,0,-1
55,CHECK,167.41,4,0.0,0.0,89,29294.88,29462.3,0,-1
55,CHECK,167.41,4,0.0,0.0,4,0.0,167.41,0,-1
55,CHECK,167.41,4,167.41,0.0,92,59236.55,59403.97,0,-1
55,DEPOSIT,258.07,69,15334.63,15076.56,99,83654.44,83912.51,0,-1
55,CHECK,258.07,69,15076.56,14818.49,69,14818.49,15076.56,0,-1
55,DEPOSIT,258.07,69,15076.56,14818.49,48,0.0,258.07,0,-1
55,CHECK,258.07,69,14818.49,14560.42,16,967.19,1225.26,0,-1
55,CHECK,258.07,69,14560.42,14302.35,94,7540.34,7798.41,0,-1
55,DEPOSIT,258.07,69,14302.35,14044.28,95,1855.86,2113.93,0,-1
55,DEPOSIT,258.07,69,14044.28,13786.21,85,18964.5,19222.57,0,-1
55,DEPOSIT,258.07,69,13786.21,13528.14,53,10086.03,10344.1,0,-1
55,CHECK,258.07,69,13528.14,13270.07,42,0.0,258.07,0,-1
55,CHECK,248.77,43,613.25,364.47,33,0.0,248.77,0,-1
55,CHECK,29016.22,32,22908.51,0.0,98,10228.21,39244.44,0,-1
55,CREDIT,247.72,48,258.07,10.35,99,83912.51,84160.23,0,-1
55,DEPOSIT,455.13,85,19222.57,18767.44,11,14138.91,14594.04,0,-1
55,DEPOSIT,149.36,41,315.13,165.77,99,84160.23,84309.59,0,-1
55,CREDIT,373.51,42,258.07,0.0,77,50525.17,50898.69,0,-1
55,DEPOSIT,599.25,94,7798.41,7199.16,99,84309.59,84908.84,0,-1
55,WIRE,156.75,47,0.0,0.0,77,50898.69,51055.44,0,-1
55,DEPOSIT,586.57,55,1003.17,416.6,0,27184.96,27771.53,0,-1
56,CREDIT,341.3,58,6161.06,5819.75,2,14279.7,14621.01,0,-1
56,CHECK,465.04,44,12441.37,11976.33,88,43053.1,43518.14,0,-1
56,DEPOSIT,12195.17,33,248.77,0.0,97,30150.31,42345.49,0,-1
56,CHECK,155.13,57,393.46,238.33,66,15775.14,15930.27,0,-1
56,CHECK,100.11,40,271.11,171.0,82,14916.38,15016.49,0,-1
56,WIRE,156.75,47,0.0,0.0,77,51055.44,51212.19,0,-1
56,DEPOSIT,184.94,87,7839.26,7654.31,89,29462.3,29647.25,0,-1
56,DEPOSIT,118.66,71,319.94,201.27,99,84908.84,85027.51,0,-1
56,CREDIT,118.66,71,201.27,82.6,56,10430.74,10549.41,0,-1
56,DEPOSIT,118.66,71,82.6,0.0,24,315.13,433.79,0,-1
56,DEPOSIT,118.66,71,0.0,0.0,81,33759.38,33878.05,0,-1
56,CHECK,118.66,71,0.0,0.0,62,10114.07,10232.74,0,-1
56,DEPOSIT,118.66,71,0.0,0.0,75,1067.45,1186.13,0,-1
56,CHECK,118.66,71,0.0,0.0,97,42345.49,42464.16,0,-1
56,DEPOSIT,118.66,71,0.0,0.0,98,39244.44,39363.11,0,-1
56,CREDIT,118.66,71,0.0,0.0,65,0.0,118.66,0,-1
56,DEPOSIT,216.08,52,0.0,0.0,77,51212.19,51428.28,0,-1
56,CHECK,308.11,82,15016.49,14708.37,99,85027.51,85335.63,0,-1
56,CHECK,501.58,54,0.0,0.0,55,416.6,918.19,0,-1
56,CHECK,373.51,42,0.0,0.0,77,51428.28,51801.8,0,-1
56,CHECK,14275.38,27,92.22,0.0,58,5819.75,20095.14,0,-1
56,CREDIT,290.1,92,59403.97,59113.86,99,85335.63,85625.74,0,-1
56,DEPOSIT,149.36,41,165.77,16.41,99,85625.74,85775.1,0,-1
56,CHECK,586.57,55,918.19,331.62,0,27771.53,28358.09,0,-1
56,DEPOSIT,393.51,49,0.0,0.0,1,20323.58,20717.09,0,-1
56,DEPOSIT,180.32,50,0.0,0.0,23,1029.95,1210.28,0,-1
56,DEPOSIT,119.11,46,35.43,0.0,11,14594.04,14713.15,0,-1
56,CHECK,144.8,51,311.01,166.21,89,29647.25,29792.05,0,-1
56,CHECK,309.48,59,0.0,0.0,89,29792.05,30101.54,0,-1
56,DEPOSIT,247.72,48,10.35,0.0,99,85775.1,86022.82,0,-1
56,WIRE,79.16,9,5089.08,5009.91,77,51801.8,51880.98,0,-1
56,DEPOSIT,79.16,9,5009.91,4930.74,23,1210.28,1289.45,0,-1
56,DEPOSIT,79.16,9,4930.74,4851.57,38,0.0,79.16,0,-1
56,CHECK,79.16,9,4851.57,4772.4,70,394.44,473.61,0,-1
56,CHECK,264.01,53,10344.1,10080.09,22,2343.82,2607.83,0,-1
56,WIRE,248.77,43,364.47,115.69,33,0.0,248.77,0,-1
56,DEPOSIT,192.3,81,33878.05,33685.74,89,30101.54,30293.85,0,-1
56,DEPOSIT,574.09,45,0.0,0.0,78,24464.07,25038.16,0,-1
56,CREDIT,118.94,70,473.61,354.67,88,43518.14,43637.08,0,-1
56,CHECK,118.94,70,354.67,235.73,69,13270.07,13389.01,0,-1
56,CHECK,118.94,70,235.73,116.79,16,1225.26,1344.2,0,-1
56,DEPOSIT,118.94,70,116.79,0.0,39,12755.42,12874.36,0,-1
56,DEPOSIT,118.94,70,0.0,0.0,80,20585.93,20704.87,0,-1
56,WIRE,118.94,70,0.0,0.0,93,3440.25,3559.19,0,-1
56,DEPOSIT,118.94,70,0.0,0.0,95,2113.93,2232.87,0,-1
56,CHECK,118.94,70,0.0,0.0,42,0.0,118.94,0,-1
56,CHECK,118.94,70,0.0,0.0,97,42464.16,42583.1,0,-1
56,WIRE,118.94,70,0.0,0.0,98,39363.11,39482.05,0,-1
56,CHECK,110.91,56,10549.41,10438.5,22,2607.83,2718.74,0,-1
57,CHECK,586.57,55,331.62,0.0,0,28358.09,28944.66,0,-1
57,CHECK,331.32,73,1808.07,1476.74,22,2718.74,3050.07,0,-1
57,CREDIT,331.32,73,1476.74,1145.41,88,43637.08,43968.41,0,-1
57,CREDIT,331.32,73,1145.41,814.08,24,433.79,765.13,0,-1
57,WIRE,331.32,73,814.08,482.75,79,4447.46,4778.79,0,-1
57,DEPOSIT,331.32,73,482.75,151.42,46,0.0,331.32,0,-1
57,DEPOSIT,331.32,73,151.42,0.0,15,15263.54,15594.87,0,-1
57,CREDIT,331.32,73,0.0,0.0,90,32163.97,32495.3,0,-1
57,WIRE,331.32,73,0.0,0.0,93,3559.19,3890.52,0,-1
57,CHECK,331.32,73,0.0,0.0,85,18767.44,19098.77,0,-1
57,CHECK,331.32,73,0.0,0.0,98,39482.05,39813.38,0,-1
57,DEPOSIT,247.72,48,0.0,0.0,99,86022.82,86270.54,0,-1
57,CHECK,216.08,52,0.0,0.0,77,51880.98,52097.07,0,-1
57,DEPOSIT,38.16,10,3584.46,3546.3,78,25038.16,25076.32,0,-1
57,CREDIT,38.16,10,3546.3,3508.14,91,7321.32,7359.48,0,-1
57,DEPOSIT,38.16,10,3508.14,3469.97,70,0.0,38.16,0,-1
57,CHECK,38.16,10,3469.97,3431.81,93,3890.52,3928.69,0,-1
57,DEPOSIT,38.16,10,3431.81,3393.65,41,16.41,54.57,0,-1
57,CHECK,465.04,44,11976.33,11511.29,88,43968.41,44433.45,0,-1
57,CHECK,156.75,47,0.0,0.0,77,52097.07,52253.82,0,-1
57,WIRE,574.09,45,0.0,0.0,78,25076.32,25650.41,0,-1
57,DEPOSIT,100.11,40,171.0,70.89,82,14708.37,14808.48,0,-1
57,CHECK,144.8,51,166.21,21.41,89,30293.85,30438.65,0,-1
57,CHECK,322.54,72,748.11,425.57,55,0.0,322.54,0,-1
57,CHECK,322.54,72,425.57,103.02,99,86270.54,86593.09,0,-1
57,CREDIT,322.54,72,103.02,0.0,39,12874.36,13196.91,0,-1
57,CHECK,322.54,72,0.0,0.0,90,32495.3,32817.85,0,-1
57,CREDIT,322.54,72,0.0,0.0,80,20704.87,21027.42,0,-1
57,CHECK,322.54,72,0.0,0.0,92,59113.86,59436.41,0,-1
57,CREDIT,322.54,72,0.0,0.0,50,0.0,322.54,0,-1
57,CHECK,322.54,72,0.0,0.0,73,0.0,322.54,0,-1
57,CHECK,322.54,72,0.0,0.0,62,10232.74,10555.29,0,-1
57,DEPOSIT,322.54,72,0.0,0.0,86,10059.69,10382.24,0,-1
57,DEPOSIT,309.48,59,0.0,0.0,89,30438.65,30748.14,0,-1
57,DEPOSIT,379.01,88,44433.45,44054.44,77,52253.82,52632.82,0,-1
57,DEPOSIT,15396.47,34,851.77,0.0,96,13643.08,29039.55,0,-1
57,CHECK,180.32,50,322.54,142.22,23,1289.45,1469.77,0,-1
57,CHECK,110.91,56,10438.5,10327.59,22,3050.07,3160.98,0,-1
57,DEPOSIT,155.13,57,238.33,83.19,66,15930.27,16085.4,0,-1
57,DEPOSIT,317.95,89,30748.14,30430.18,88,44054.44,44372.4,0,-1
57,DEPOSIT,192.3,81,33685.74,33493.43,89,30430.18,30622.49,0,-1
57,CHECK,393.51,49,0.0,0.0,1,20717.09,21110.61,0,-1
57,CHECK,248.77,43,115.69,0.0,33,248.77,497.55,0,-1
57,DEPOSIT,184.94,87,7654.31,7469.36,89,30622.49,30807.44,0,-1
57,DEPOSIT,119.11,46,331.32,212.21,11,14713.15,14832.26,0,-1
57,CHECK,373.51,42,118.94,0.0,77,52632.82,53006.34,0,-1
57,CHECK,14530.98,33,497.55,0.0,43,0.0,14530.98,0,-1
57,CHECK,501.58,54,0.0,0.0,55,322.54,824.14,0,-1
57,DEPOSIT,599.25,94,7199.16,6599.91,99,86593.09,87192.34,0,-1
57,CREDIT,42.72,12,12479.94,12437.21,11,14832.26,14874.99,0,-1
57,CHECK,42.72,12,12437.21,12394.49,12,12394.49,12437.21,0,-1
57,DEPOSIT,42.72,12,12437.21,12394.49,57,83.19,125.92,0,-1
57,WIRE,42.72,12,12394.49,12351.76,37,2763.81,2806.54,0,-1
57,DEPOSIT,42.72,12,12351.76,12309.03,5,0.0,42.72,0,-1
57,WIRE,42.72,12,12309.03,12266.3,97,42583.1,42625.83,0,-1
57,DEPOSIT,149.36,41,54.57,0.0,99,87192.34,87341.7,0,-1
57,DEPOSIT,341.3,58,20095.14,19753.83,2,14621.01,14962.33,0,-1
57,CREDIT,264.01,53,10080.09,9816.08,22,3160.98,3424.99,0,-1
58,DEPOSIT,149.36,41,0.0,0.0,99,87341.7,87491.06,0,-1
58,DEPOSIT,322.55,98,39813.38,39490.82,22,3424.99,3747.55,0,-1
58,CHECK,20610.54,30,0.0,0.0,51,21.41,20631.95,0,-1
58,DEPOSIT,180.32,50,142.22,0.0,23,1469.77,1650.09,0,-1
58,CHECK,373.51,42,0.0,0.0,77,53006.34,53379.87,0,-1
58,CHECK,495.3,74,14297.14,13801.83,88,44372.4,44867.71,0,-1
58,CREDIT,495.3,74,13801.83,13306.52,66,16085.4,16580.71,0,-1
58,CHECK,495.3,74,13306.52,12811.21,89,30807.44,31302.75,0,-1
58,DEPOSIT,495.3,74,12811.21,12315.9,48,0.0,495.3,0,-1
58,CHECK,495.3,74,12315.9,11820.59,81,33493.43,33988.74,0,-1
58,CREDIT,495.3,74,11820.59,11325.28,60,315.13,810.44,0,-1
58,WIRE,495.3,74,11325.28,10829.97,41,0.0,495.3,0,-1
58,CREDIT,495.3,74,10829.97,10334.66,75,1186.13,1681.43,0,-1
58,DEPOSIT,495.3,74,10334.66,9839.35,20,0.0,495.3,0,-1
58,DEPOSIT,495.3,74,9839.35,9344.04,87,7469.36,7964.67,0,-1
58,DEPOSIT,574.09,45,0.0,0.0,78,25650.41,26224.5,0,-1
58,CHECK,216.08,52,0.0,0.0,77,53379.87,53595.96,0,-1
58,CHECK,110.91,56,10327.59,10216.68,22,3747.55,3858.46,0,-1
58,DEPOSIT,181.16,86,10382.24,10201.08,99,87491.06,87672.22,0,-1
58,CREDIT,309.48,59,0.0,0.0,89,31302.75,31612.24,0,-1
58,DEPOSIT,179.33,96,29039.55,28860.22,99,87672.22,87851.55,0,-1
58,WIRE,248.77,43,14530.98,14282.2,33,0.0,248.77,0,-1
58,DEPOSIT,100.11,40,70.89,0.0,82,14808.48,14908.59,0,-1
58,CREDIT,501.58,54,0.0,0.0,55,824.14,1325.72,0,-1
58,CREDIT,264.01,53,9816.08,9552.07,22,3858.46,4122.47,0,-1
58,WIRE,15469.24,34,0.0,0.0,75,1681.43,17150.68,0,-1
58,CREDIT,119.11,46,212.21,93.1,11,14874.99,14994.1,0,-1
58,CHECK,465.04,44,11511.29,11046.25,88,44867.71,45332.75,0,-1
58,DEPOSIT,184.94,87,7964.67,7779.72,89,31612.24,31797.19,0,-1
58,CHECK,144.8,51,20631.95,20487.15,89,31797.19,31941.99,0,-1
58,DEPOSIT,586.57,55,1325.72,739.15,0,28944.66,29531.24,0,-1
58,DEPOSIT,247.72,48,495.3,247.58,99,87851.55,88099.27,0,-1
58,DEPOSIT,417.95,75,17150.68,16732.72,11,14994.1,15412.06,0,-1
58,CHECK,417.95,75,16732.72,16314.76,78,26224.5,26642.46,0,-1
58,CHECK,417.95,75,16314.76,15896.8,25,925.1,1343.06,0,-1
58,CREDIT,417.95,75,15896.8,15478.84,73,322.54,740.51,0,-1
58,DEPOSIT,417.95,75,15478.84,15060.88,96,28860.22,29278.18,0,-1
58,CHECK,417.95,75,15060.88,14642.92,98,39490.82,39908.78,0,-1
58,CHECK,417.95,75,14642.92,14224.96,65,118.66,536.63,0,-1
58,CHECK,7149.76,31,641.28,0.0,77,53595.96,60745.72,0,-1
58,WIRE,156.75,47,0.0,0.0,77,60745.72,60902.47,0,-1
58,WIRE,155.13,57,125.92,0.0,66,16580.71,16735.84,0,-1
58,CHECK,393.51,49,0.0,0.0,1,21110.61,21504.12,0,-1
58,CREDIT,341.3,58,19753.83,19412.52,2,14962.33,15303.63,0,-1
59,CREDIT,175.75,76,392.76,217.0,44,11046.25,11222.01,0,-1
59,CHECK,175.75,76,217.0,41.25,69,13389.01,13564.77,0,-1
59,CHECK,175.75,76,41.25,0.0,80,21027.42,21203.18,0,-1
59,CREDIT,175.75,76,0.0,0.0,72,0.0,175.75,0,-1
59,CHECK,175.75,76,0.0,0.0,61,8954.17,9129.93,0,-1
59,CHECK,175.75,76,0.0,0.0,95,2232.87,2408.63,0,-1
59,CHECK,175.75,76,0.0,0.0,51,20487.15,20662.91,0,-1
59,DEPOSIT,175.75,76,0.0,0.0,63,8215.25,8391.01,0,-1
59,CHECK,175.75,76,0.0,0.0,74,9344.04,9519.8,0,-1
59,CHECK,175.75,76,0.0,0.0,32,0.0,175.75,0,-1
59,CHECK,264.01,53,9552.07,9288.06,22,4122.47,4386.48,0,-1
59,DEPOSIT,317.95,89,31941.99,31624.03,88,45332.75,45650.71,0,-1
59,CREDIT,393.51,49,0.0,0.0,1,21504.12,21897.63,0,-1
59,DEPOSIT,216.08,52,0.0,0.0,77,60902.47,61118.56,0,-1
59,CREDIT,501.58,54,0.0,0.0,55,739.15,1240.75,0,-1
59,CHECK,110.91,56,10216.68,10105.77,22,4386.48,4497.39,0,-1
59,WIRE,373.51,42,0.0,0.0,77,61118.56,61492.08,0,-1
59,DEPOSIT,332.04,93,3928.69,3596.64,34,0.0,332.04,0,-1
59,CHECK,187.67,77,61492.08,61304.4,34,332.04,519.72,0,-1
59,CREDIT,187.67,77,61304.4,61116.72,68,0.0,187.67,0,-1
59,CHECK,187.67,77,61116.72,60929.04,47,0.0,187.67,0,-1
59,CHECK,187.67,77,60929.04,60741.36,29,2183.0,2370.68,0,-1
59,CHECK,187.67,77,60741.36,60553.68,82,14908.59,15096.27,0,-1
59,DEPOSIT,187.67,77,60553.68,60366.0,72,175.75,363.44,0,-1
59,DEPOSIT,187.67,77,60366.0,60178.32,95,2408.63,2596.31,0,-1
59,CHECK,187.67,77,60178.32,59990.64,96,29278.18,29465.86,0,-1
59,DEPOSIT,187.67,77,59990.64,59802.96,52,0.0,187.67,0,-1
59,WIRE,187.67,77,59802.96,59615.28,42,0.0,187.67,0,-1
59,WIRE,187.67,77,59615.28,59427.6,65,536.63,724.3,0,-1
59,CREDIT,341.3,58,19412.52,19071.21,2,15303.63,15644.95,0,-1
59,CHECK,58.6,1,21897.63,21839.03,49,0.0,58.6,0,-1
59,CHECK,58.6,1,21839.03,21780.42,61,9129.93,9188.53,0,-1
59,DEPOSIT,58.6,1,21780.42,21721.83,97,42625.83,42684.43,0,-1
59,CREDIT,119.11,46,93.1,0.0,11,15412.06,15531.17,0,-1
59,CREDIT,26347.92,32,175.75,0.0,27,0.0,26347.92,0,-1
59,CREDIT,156.75,47,187.67,30.92,77,59427.6,59584.35,0,-1
59,DEPOSIT,149.36,41,495.3,345.95,99,88099.27,88248.63,0,-1
59,DEPOSIT,100.11,40,0.0,0.0,82,15096.27,15196.38,0,-1
59,CHECK,465.04,44,11222.01,10756.97,88,45650.71,46115.75,0,-1
59,DEPOSIT,155.13,57,0.0,0.0,66,16735.84,16890.97,0,-1
59,CHECK,144.8,51,20662.91,20518.11,89,31624.03,31768.83,0,-1
59,DEPOSIT,180.32,50,0.0,0.0,23,1650.09,1830.41,0,-1
59,DEPOSIT,574.09,45,0.0,0.0,78,26642.46,27216.55,0,-1
59,CREDIT,247.72,48,247.58,0.0,99,88248.63,88496.35,0,-1
59,DEPOSIT,309.48,59,0.0,0.0,89,31768.83,32078.32,0,-1
59,CREDIT,586.57,55,1240.75,654.17,0,29531.24,30117.81,0,-1
59,CHECK,248.77,43,14282.2,14033.42,33,248.77,497.55,0,-1
59,DEPOSIT,181.16,86,10201.08,10019.92,99,88496.35,88677.51,0,-1
59,CHECK,37608.87,21,0.0,0.0,40,0.0,37608.87,0,-1
60,DEPOSIT,264.01,53,9288.06,9024.05,22,4497.39,4761.4,0,-1
60,DEPOSIT,309.48,59,0.0,0.0,89,32078.32,32387.81,0,-1
60,CREDIT,384.67,78,27216.55,26831.87,77,59584.35,59969.03,0,-1
60,DEPOSIT,384.67,78,26831.87,26447.19,45,0.0,384.67,0,-1
60,CHECK,384.67,78,26447.19,26062.51,14,6470.81,6855.49,0,-1
60,CHECK,384.67,78,26062.51,25677.83,80,21203.18,21587.86,0,-1
60,CREDIT,384.67,78,25677.83,25293.15,92,59436.41,59821.09,0,-1
60,WIRE,384.67,78,25293.15,24908.47,83,8566.9,8951.58,0,-1
60,CHECK,384.67,78,24908.47,24523.79,72,363.44,748.11,0,-1
60,DEPOSIT,384.67,78,24523.79,24139.11,62,10555.29,10939.97,0,-1
60,CREDIT,384.67,78,24139.11,23754.43,21,0.0,384.67,0,-1
60,DEPOSIT,180.32,50,0.0,0.0,23,1830.41,2010.73,0,-1
60,CHECK,465.04,44,10756.97,10291.93,88,46115.75,46580.79,0,-1
60,CHECK,248.77,43,14033.42,13784.64,33,497.55,746.33,0,-1
60,DEPOSIT,216.08,52,187.67,0.0,77,59969.03,60185.12,0,-1
60,CREDIT,144.8,51,20518.11,20373.31,89,32387.81,32532.61,0,-1
60,WIRE,574.09,45,384.67,0.0,78,23754.43,24328.52,0,-1
60,CHECK,9555.89,20,495.3,0.0,55,654.17,10210.07,0,-1
60,DEPOSIT,368.48,79,4778.79,4410.3,44,10291.93,10660.42,0,-1
60,CREDIT,368.48,79,4410.3,4041.81,88,46580.79,46949.28,0,-1
60,CHECK,368.48,79,4041.81,3673.32,36,11038.66,11407.15,0,-1
60,DEPOSIT,368.48,79,3673.32,3304.83,28,0.0,368.48,0,-1
60,CREDIT,368.48,79,3304.83,2936.34,17,3307.73,3676.22,0,-1
60,CHECK,368.48,79,2936.34,2567.85,91,7359.48,7727.97,0,-1
60,CHECK,368.48,79,2567.85,2199.36,92,59821.09,60189.58,0,-1
60,DEPOSIT,368.48,79,2199.36,1830.87,82,15196.38,15564.87,0,-1
60,CHECK,368.48,79,1830.87,1462.38,74,9519.8,9888.29,0,-1
60,CHECK,368.48,79,1462.38,1093.89,96,29465.86,29834.35,0,-1
60,CHECK,368.48,79,1093.89,725.4,75,14224.96,14593.45,0,-1
60,CHECK,368.48,79,725.4,356.91,86,10019.92,10388.41,0,-1
60,DEPOSIT,583.39,95,2596.31,2012.92,66,16890.97,17474.36,0,-1
60,CHECK,119.11,46,0.0,0.0,11,15531.17,15650.28,0,-1
60,DEPOSIT,149.36,41,345.95,196.58,99,88677.51,88826.87,0,-1
60,CREDIT,297.29,99,88826.87,88529.58,88,46949.28,47246.57,0,-1
60,DEPOSIT,341.3,58,19071.21,18729.9,2,15644.95,15986.25,0,-1
60,DEPOSIT,393.51,49,58.6,0.0,1,21721.83,22115.33,0,-1
60,DEPOSIT,83.92,3,227.11,143.18,47,30.92,114.85,0,-1
60,CREDIT,83.92,3,143.18,59.25,73,740.51,824.43,0,-1
60,CHECK,83.92,3,59.25,0.0,87,7779.72,7863.65,0,-1
60,CHECK,586.57,55,10210.07,9623.5,0,30117.81,30704.38,0,-1
60,CHECK,15921.97,39,13196.91,0.0,66,17474.36,33396.33,0,-1
60,CREDIT,247.72,48,0.0,0.0,99,88529.58,88777.3,0,-1
60,DEPOSIT,37124.92,21,384.67,0.0,99,88777.3,125902.23,0,-1
60,CHECK,156.75,47,114.85,0.0,77,60185.12,60341.87,0,-1
60,CHECK,308.11,82,15564.87,15256.75,99,125902.23,126210.35,0,-1
60,DEPOSIT,100.11,40,37608.87,37508.76,82,15256.75,15356.86,0,-1
60,CHECK,155.13,57,0.0,0.0,66,33396.33,33551.46,0,-1
60,CREDIT,501.58,54,0.0,0.0,55,9623.5,10125.09,0,-1
60,CHECK,373.51,42,187.67,0.0,77,60341.87,60715.39,0,-1
60,DEPOSIT,455.13,85,19098.77,18643.64,11,15650.28,16105.41,0,-1
60,CREDIT,18960.94,38,79.16,0.0,66,33551.46,52512.41,0,-1
60,CHECK,110.91,56,10105.77,9994.86,22,4761.4,4872.31,0,-1
60,CHECK,58.6,1,22115.33,22056.74,49,0.0,58.6,0,-1
60,CHECK,58.6,1,22056.74,21998.14,61,9188.53,9247.13,0,-1
60,DEPOSIT,58.6,1,21998.14,21939.54,97,42684.43,42743.03,0,-1
61,CREDIT,38.19,16,1344.2,1306.01,44,10660.42,10698.61,0,-1
61,WIRE,38.19,16,1306.01,1267.81,50,0.0,38.19,0,-1
